number,RSRP,RSSI,RSRQ,SNR,CINR,MOS
85,-94,-66.0,-140.0,15.598369348538329,11.939249981690956,3.946969069851383
86,-82,-52.0,-88.0,19.830709529967933,17.301284879763003,4.361725636473614
87,-102,-70.0,-173.99086258991568,14.188518340623908,11.014159442143768,3.736140526471136
88,-95,-71.07571155797574,-176.0021531576837,14.706204917647248,11.607965019784622,4.3204331870186445
89,-87,-67.0,-103.0,11.303256209321537,8.131110642321815,4.424618888703114
90,-78,-51.0,-81.0,18.831608088936232,15.041161943593394,4.406572906131841
91,-98,-74.472413520392,-141.0,16.46636146426234,12.652779309854065,3.8668144052779514
92,-101,-76.0,-221.0,11.809316779094779,8.954221735074196,3.7661096022910807
93,-95,-67.0,-121.0,16.99002984367203,13.353028296623844,3.909503146156831
94,-83,-48.0,-108.0,20.105333647213083,15.655492361694504,4.478383004157161
95,-101,-64.0,-151.0,15.589731891249103,11.931771370723668,3.5964205479365425
96,-103,-72.0,-142.0,16.036415406895532,12.092220574282702,3.5213650225133595
97,-114,-81.9323214179238,-259.0,7.183854280883545,6.000520905352742,3.4564862876264137
98,-108,-74.0,-219.0,9.430078197141368,6.675451033898991,3.205502816625277
99,-96,-61.0,-153.0,18.15709165572922,14.322454822238306,3.859214239880732
100,-82,-54.0,-85.0,18.62389445387644,14.647346257245896,4.439195131102304
101,-108,-72.66891306345038,-190.0,8.391965529954618,5.444378217511063,3.1354961233723584
102,-102,-72.0,-184.0,8.243090455690732,6.224991256914404,3.879963861148261
103,-100,-68.0,-158.89202929754643,17.332800538578518,13.807082561691493,4.076010371115829
104,-89,-72.0,-136.0,16.832588865301826,14.127592601928322,3.9673093603923126
105,-114,-78.0,-211.0,9.046907067167334,5.478910102570931,3.3884107075099674
106,-81,-49.0,-87.0,19.85281044089686,16.398378048340707,4.186754490624746
107,-89,-48.0,-84.0,24.11376728183542,19.557270000363985,4.077190849623028
108,-92,-58.39032128113307,-147.0,17.565358732342457,14.900288316066073,3.706355677727261
109,-115,-82.36639942751077,-295.0,5.143096132095968,3.588292481252033,3.0738585909517093
110,-99,-61.0,-141.0,17.820421715535716,14.140435832913916,3.7977956455140833
111,-108,-82.41734731825055,-190.0,8.19635757689343,6.142041968858543,3.679915815145252
112,-97,-72.0,-122.0,15.27780463937371,11.33442065169086,3.762397387798685
113,-100,-61.0,-150.0,14.866743516059664,11.409226068329946,4.35753547745307
114,-92,-62.0,-117.0,13.803087729724407,9.961781542940386,3.894728264171356
115,-92,-72.21613602938166,-161.10879057925328,15.409688504765308,11.84680894342038,4.463197073132346
116,-101,-84.29505111921073,-237.0,9.4519919955237,7.077642330961414,3.819910222103277
117,-98,-81.29887775763072,-221.0,8.959433620571595,6.740863760985725,3.5677270951427027
118,-101,-80.83774410792633,-229.0,9.079640265642187,6.0651042760522245,3.886243823745206
119,-98,-68.6968489634918,-123.0,16.467577911518475,13.103578841446666,3.8853840586519968
120,-109,-69.03195986207233,-252.0,7.964701560001966,5.596068639003234,3.4709532168864934
121,-93,-63.0,-117.0,16.804629042438723,14.407866263639631,4.399983434034125
122,-95,-65.0,-154.0,14.094936318708474,10.492130989794903,3.758642506931813
123,-102,-79.0,-184.0,11.640571642437717,9.615367459344654,3.448457873382208
124,-89,-65.0,-122.0,15.339961677088098,11.404627002439485,4.179620175893888
125,-103,-67.0,-131.0,13.885576630546469,10.324070493806502,3.541055822480911
126,-106,-84.27702308540324,-223.0,11.671377220817849,8.981267412727444,3.809980930755525
127,-108,-79.0,-208.0,10.870977055669261,8.871706623253965,3.212696839204101
128,-109,-77.0,-196.0,12.570686750110042,10.17049189617338,3.5594475314799534
129,-99,-68.28315270249387,-169.74631508444412,17.389533459630634,13.76761418298066,4.013945919364944
130,-101,-68.0,-105.0,15.770679733501154,11.97857634707673,4.0709011662455445
131,-98,-62.0,-110.0,12.356739358438777,9.004531863575316,3.694335381935217
132,-89,-70.00755555835511,-118.0,16.724192884673652,13.781448171584152,4.59399401308849
133,-86,-62.0,-139.0,16.48920712750175,13.528293013549035,4.083234633871921
134,-116,-85.0,-259.0,5.3789023389031145,4.134530355322436,3.371620923102287
135,-89,-66.0,-169.8686721508615,16.853297374158128,13.052676996298803,4.180727113399962
136,-98,-69.40590053058439,-105.0,12.278726056727685,8.549668897523233,3.5934966989001245
137,-103,-71.0,-173.99978404905124,8.035337687002308,5.428863300472422,4.272626557456388
138,-113,-82.45265706550175,-200.0,10.759743121077705,7.765782060047642,2.937262756000891
139,-97,-66.0,-113.0,12.933432418172817,9.078925291028668,3.9867601161639454
140,-103,-80.53193788413373,-222.0,11.58358412678796,8.755357333107174,3.4874752595681247
141,-101,-71.0,-173.52194105447086,13.622365822192,9.859630879137868,3.550190991066587
142,-89,-68.0,-133.0,15.017698920623822,11.192061402988212,4.349958857305207
143,-88,-72.0,-129.0,16.24238277115993,12.871828450754876,3.473456502075283
144,-102,-64.0,-143.0,12.716643044930581,9.307738154363252,3.804648310751308
145,-88,-71.0,-132.0,11.485575197485137,8.754531369703342,3.926458324291794
146,-114,-87.0,-251.0,6.043953086495552,4.940603761125413,3.1658546837744432
147,-100,-76.0,-169.81368847370973,10.152922174588102,7.404030449557728,3.9814104452277066
148,-85,-59.10273386599066,-165.89390968865268,13.98920263093491,10.343160180316998,3.837522028621476
149,-98,-68.0,-131.0,14.766375405575731,11.345442172867386,3.981918714974817
150,-102,-66.0,-128.0,15.518686106433348,11.754458313738734,3.798754589045061
151,-104,-69.73524299651086,-194.0,10.7626184421672,8.229897373391873,3.716173341244188
152,-117,-85.0,-291.0,5.842034591645566,4.108154792866258,2.7716481981126666
153,-90,-67.0,-101.00036770819847,13.475349267152962,8.409258380197166,4.327168421475877
154,-98,-62.0,-107.0,16.97622598512576,13.10366983414752,3.8270867852814296
155,-98,-71.0,-154.0,16.80509506427722,13.73768567574184,3.729869363065474
156,-93,-71.0,-161.59268637922523,17.24362587009334,13.5993708730975,3.950987125527415
157,-91,-62.0,-131.0,16.143052213992025,12.51679403553424,4.328046346919533
158,-94,-70.0,-114.0,15.07281656633719,11.302403370404017,4.058379314023243
159,-105,-70.0,-187.0,12.61155519161,9.7895300649879,3.646710822072076
160,-86,-68.84080341569302,-130.0,17.233728606512862,14.55605068079274,4.43530612966484
161,-74,-56.0,-70.0,23.61777864219993,20.938704632194465,4.134952270222004
162,-87,-68.0,-140.0,13.141923572571146,9.147146361833416,3.97921326629444
163,-90,-60.03724103879542,-161.85026478144638,12.71461737803466,10.308482134063429,4.384418264972915
164,-87,-61.0,-135.0,13.29698688485512,9.606868786176246,4.6390890790583095
165,-106,-71.0,-186.0,7.518892100835233,5.328684463760993,3.731021114535625
166,-95,-59.0,-125.0,13.663783319693518,9.1689505607606,4.297835941883178
167,-90,-60.0,-121.0,14.898376508080757,11.645942788254278,4.29027094720732
168,-112,-82.10192877742516,-275.0,5.489107330245337,3.589918413923704,2.7879009751486383
169,-100,-59.0,-172.14948274247485,16.717218052287954,13.392555224238084,3.9202416000771954
170,-100,-82.0,-208.0,9.552662542017892,7.008552384570139,3.685627490752109
171,-103,-81.03980972386289,-250.0,9.125508207001795,6.794860655302449,3.798634140402022
172,-85,-59.0,-147.0,13.497295297254894,9.431208466521092,4.550568317967583
173,-87,-62.0,-163.56619886293916,12.923310468759027,9.522104798146984,4.11738115971721
174,-110,-83.29928522507268,-234.0,13.284304903505923,10.652838034932714,3.3990702264563235
175,-110,-74.56936333282228,-231.0,10.705568184519606,8.239870423427629,3.4680277250218867
176,-94,-65.0,-147.77955622707418,13.00703505147776,9.08902494861431,3.718058637123785
177,-103,-71.0,-189.0,10.63791397902842,8.512117493987308,4.089524154221816
178,-103,-64.0,-152.0,17.16268296848252,13.994164239465114,3.546108614097207
179,-102,-67.0,-175.32906111544938,15.05730659351585,11.08425425613647,3.733157448164984
180,-92,-70.0,-158.36520836803354,17.39900157889564,14.555833133954492,4.27722480710699
181,-86,-56.0,-92.0,20.470434896097423,15.603597875804756,4.62940327408541
182,-103,-59.0,-126.0,13.482273694917762,10.150862825267758,3.308851230529273
183,-112,-79.0,-173.33299794376714,13.602578175928436,9.632003284648734,2.996256243270953
184,-109,-83.65733830972107,-175.0,13.048324046533518,10.408636830309966,3.4217421283963194
185,-101,-82.0,-225.0,7.768946503952328,5.633384830559033,3.4305933962446398
186,-88,-63.0,-129.0,14.410301262077107,10.73650626856099,3.853674123165254
187,-89,-67.0,-134.0,17.270291693828046,14.001647416382973,4.068277529933905
188,-92,-58.46066756661815,-146.0,14.281429341419994,10.71134752729675,3.96767471360969
189,-99,-82.0,-232.0,13.440673385483201,10.102719145647654,3.850973523166504
190,-105,-82.0,-171.85499072595184,11.545973717967007,8.891938703163564,3.521397746720564
191,-104,-80.30106219496614,-185.0,10.600961672149278,7.785682362787365,3.258198698728451
192,-100,-80.89874346093266,-180.0,9.730403398542654,6.77345897971226,4.254788389418496
193,-103,-61.0,-170.10119744212346,11.797905602349026,9.356505687765344,3.8018004096961335
194,-94,-73.06684975435509,-109.0,15.689160441096597,12.266884866748352,3.869207564492888
195,-91,-66.0,-120.0,12.686192186229492,8.793668734686594,3.967239948720584
196,-100,-66.0,-123.0,11.973795187060274,9.2601482929289,3.846749931089752
197,-105,-80.89143579355073,-190.0,10.428725377067735,7.944254778692962,3.865709167791015
198,-91,-59.0,-133.0,14.006493107669424,10.783554370830483,4.253144064036095
199,-119,-84.01909382250244,-257.0,7.707026769987678,6.034576618914795,2.5746535965942114
200,-90,-65.0,-155.71043819325894,14.10594423942069,10.395457716387192,3.857254612296829
201,-101,-61.0,-147.0,13.295035153447602,10.2078966008619,3.475633510636165
202,-86,-61.0,-106.53709887278768,21.86171554326169,19.07475429783684,3.712265199555104
203,-102,-83.21130624579598,-201.0,11.403555345374453,9.926317907458502,3.793978476476815
204,-100,-74.0,-205.0,8.32705787596535,6.520710615728598,3.921044753589236
205,-89,-60.0,-181.54659434256496,17.057509222123237,13.636340422879032,3.9650193786585866
206,-102,-61.0,-141.0,13.87423566085289,10.390035445565475,3.6380650700459385
207,-89,-57.625516700699755,-166.89203724661613,17.297921248495456,13.70593911565095,4.048999515711894
208,-74,-53.0,-84.0,21.801772023571548,18.689157528893453,4.408136044777304
209,-100,-82.0,-250.0,11.571738808889934,8.208759104896737,4.084968703679763
210,-104,-70.0,-182.0,9.92230152939577,7.316292916767038,3.981143075201805
211,-112,-78.0,-196.0,8.498923051725544,6.134160485388652,3.3643375794081347
212,-103,-71.0,-191.0,10.944178268010628,8.83113632795802,3.6283543068941615
213,-96,-72.0,-171.6236139842135,14.159324665166764,11.112856770745744,4.406858818058879
214,-101,-59.0,-114.0,12.146741135092144,9.490491198809934,3.967270442488059
215,-108,-77.0,-183.0,8.473298728445585,6.807226155872483,3.307065835261765
216,-113,-82.54502818683049,-266.0,7.1041312621585835,5.56685792411098,3.3368917796838837
217,-97,-63.0,-136.0,16.43284362461653,13.090997214860703,3.800361870926716
218,-91,-62.0,-123.0,18.053428005468486,14.17806919249761,3.995758557800873
219,-108,-74.0,-230.0,8.747602280861516,6.533282775838829,3.7569385663152857
220,-85,-71.0,-111.0,12.925978318606301,9.885015985406524,3.696155479615272
221,-103,-60.0,-134.0,12.988695151368226,9.405222758158285,3.311454039626489
222,-100,-67.0,-135.0,15.118205836362142,12.057970626032908,4.130221750143056
223,-102,-80.0,-222.0,9.46140979723086,6.642121061468839,3.73940021557864
224,-95,-71.0,-124.0,16.764018638072407,14.000153563862874,4.189889690105704
225,-110,-69.61014793976682,-208.0,7.803896715880693,5.369749316083869,3.496141792896902
226,-114,-83.20021895090719,-211.0,9.358044357354558,6.406637087482409,3.261978417593084
227,-102,-79.0,-214.0,11.720892922413478,9.140126573286096,3.652458177185879
228,-103,-63.0,-138.0,15.678281010790696,12.16329882030164,3.782413433733178
229,-92,-61.0,-151.0,16.708209399978713,13.301908267105974,4.303666661607786
230,-92,-68.9927654301907,-155.0,16.40111825800678,12.925110695360315,4.509911550545236
231,-76,-54.0,-93.0,24.10692520899625,21.118059723855097,4.528270541262377
232,-84,-60.0,-104.91882580333869,24.2020163511966,19.858525733661384,4.391475748819716
233,-93,-68.0,-173.35166555284277,16.28717655700176,13.226374967840336,4.085109739430412
234,-102,-75.0,-244.0,9.047228507715277,6.517981594824668,3.938048805553642
235,-95,-72.0,-161.88300309116653,16.365749781058256,12.717278327064031,4.439110471381915
236,-101,-59.0,-119.0,14.090746898582271,10.547955793908372,3.714473625091385
237,-82,-57.0,-75.0,18.050692531943103,15.049116436129204,4.456195039422534
238,-97,-73.63561971154526,-105.12242553436194,13.258118069787574,9.577228577120628,4.095564496359396
239,-94,-61.0,-101.2843850712944,17.92907663377937,14.415786759857244,3.45996171651036
240,-98,-72.0,-126.0,14.97303243426203,11.080039060420184,3.739117796006735
241,-97,-61.0,-125.0,13.885205365323435,10.211180068653285,3.797882766919809
242,-93,-65.0,-109.0,16.76378477499252,12.911510531946204,4.006566395625329
243,-100,-73.81694696889737,-135.0,11.869573505728647,9.348566604199224,3.557730795628625
244,-107,-76.0,-199.0,9.940617831759408,7.241783625502772,3.295282497434512
245,-114,-83.82291524049731,-204.0,9.75658855878837,7.518262385534951,2.966925439490289
246,-86,-54.0,-81.0,21.08522437650082,16.733580669397853,4.544514518273554
247,-93,-61.0,-144.0,12.446523151421115,9.516157317290936,4.093936750319015
248,-88,-61.0,-109.0,15.800599307391458,12.011942411169665,4.249519679670805
249,-99,-68.61777954862202,-117.0,13.251099763131256,9.903852137864826,3.6259694864699576
250,-104,-73.95032480640853,-229.0,10.903953282409493,8.48299260625821,3.6850700332869257
251,-112,-80.31601152459963,-246.0,6.08844941942739,4.160626311235255,2.947514121066065
252,-92,-67.0,-165.87756804488436,12.507167719002947,8.949184625892807,4.466462194066321
253,-99,-80.27565815881006,-250.0,12.252125253612009,9.825384245915494,3.8336538714487625
254,-100,-80.0,-163.3299754360337,11.925116544825368,10.075216479057996,3.8224186852154047
255,-101,-66.0,-154.34038687920003,14.709752673971137,11.572610877617173,3.707484538891866
256,-91,-57.359496928759185,-117.0,12.834542780053152,9.0359249311338,4.154653217257865
257,-85,-48.0,-93.0,20.11203805827402,17.744893977013913,4.454278457696859
258,-101,-60.0,-111.0,15.95395206948244,11.961673358730891,4.318552272446384
259,-98,-72.66634934587694,-107.0,13.096107219216924,9.424007211027105,4.1297959458439335
260,-76,-54.0,-87.0,22.587949676095405,19.74476683920951,4.414685839589376
261,-91,-73.63151189674487,-174.34320268390684,15.635412127802276,12.049114175904444,4.250157267727854
262,-81,-56.0,-78.0,23.25547689461965,20.09181503222581,4.264928514236277
263,-92,-65.0,-136.0,13.759112482813617,10.433117472569984,3.9674897813324415
264,-97,-72.0,-132.0,16.809578659466116,13.649612331925423,3.764828374832224
265,-113,-84.0,-296.0,6.976894002150857,5.321699306713988,3.094277594966379
266,-105,-78.0,-191.0,10.497355397308317,8.415009005145144,3.90579419377195
267,-102,-68.0,-175.0,17.078413990632413,14.212655616410492,3.567161490620068
268,-95,-66.0,-119.0,12.039635413007966,8.584838170011079,3.9840694646593056
269,-115,-85.0,-250.0,5.670565701296445,4.52129849579315,3.326976419784726
270,-86,-66.0,-128.0,14.222243862203674,10.706109039700294,4.080755864771391
271,-103,-64.0,-171.73991672283603,14.236263695605826,10.180199682405735,3.9250616703268935
272,-106,-71.80791366937682,-161.08922350896654,9.954825544063306,7.943101804548499,3.656855549161968
273,-90,-62.0,-106.0,16.491673005575272,13.357873599307242,4.331893106560251
274,-85,-60.0,-143.0,14.124387165027064,10.272440385740286,4.417556863433069
275,-108,-80.74279916535107,-171.92689598952805,11.407654912214607,9.43116137249348,3.615314565576517
276,-100,-71.0,-237.0,12.444791253332339,9.602449995950092,4.00695536444506
277,-118,-87.0,-287.0,6.193357716567984,5.119024183498002,2.967767321634893
278,-99,-72.0,-175.0,10.7901696864114,8.847397348285993,3.8433220531493286
279,-102,-70.35792506804461,-136.0,15.428802751706998,11.891952814453148,3.859561042427654
280,-95,-63.0,-152.0,16.393328308379196,12.45428743156282,4.071591693495799
281,-103,-67.86069561743253,-202.0,12.283608317516318,9.131014686455732,3.5718715434288795
282,-103,-62.0,-149.0,18.508406869915603,14.676013859481955,4.039137946698548
283,-100,-67.0,-167.50594974126196,16.954252510155353,14.107105700529,3.878019437899638
284,-93,-65.0,-119.0,15.839931849518432,12.35586517575269,3.818957218015411
285,-98,-72.0,-180.41606493431132,17.99538470657612,14.15442385377632,3.8150080509118016
286,-114,-75.0,-193.0,9.917537165042908,7.834647135558937,3.1505456997162304
287,-92,-61.0,-137.0,15.351844970261284,12.228544768173744,4.206325632826998
288,-99,-63.0,-134.0,11.568340855750591,8.950185719488402,4.064150513260986
289,-95,-68.0,-143.0,13.682908919431771,10.46457533424584,3.7312152270976857
290,-77,-57.0,-96.0,22.193747506277763,18.676267172997253,4.315106358042591
291,-88,-58.23814822182545,-110.0,14.185085920294004,10.213796808760888,4.5128812799113165
292,-112,-84.0,-269.0,7.890470279894004,6.991178466046352,3.2452705132898734
293,-109,-82.0,-226.0,8.791577078073843,6.063253912725436,3.7984238646719337
294,-96,-70.0,-163.8843406281143,15.073872348786548,11.882698484750629,3.88680728954751
295,-101,-72.0,-144.0,13.93584231205592,9.808111025774735,4.00704464768004
296,-97,-63.0,-141.0,14.22452279988373,10.64204447864729,4.477154527591948
297,-115,-82.05781928364087,-259.0,6.935212565871585,5.275184585141957,2.6394615118349942
298,-98,-67.0,-133.0,14.615175697110956,11.27490508156058,4.246090304170609
299,-96,-60.021469725126714,-108.14120378496851,12.170229055145994,8.972502135009423,3.944923056363264
300,-103,-61.0,-113.0,15.42591669017349,11.443494819105796,3.917069308110796
301,-85,-61.0,-172.8673821805701,14.335763645396543,11.319197261533915,4.388061932564455
302,-87,-63.0,-104.0,15.256439844677754,11.627513388047952,4.223238150889639
303,-108,-76.0,-208.0,9.34395676161214,7.146180085103491,3.3177902337208027
304,-92,-60.0,-173.54817458947056,16.8655281326124,13.9092190658753,4.150059204900989
305,-87,-71.0,-141.0,13.690990824226404,10.32173734095873,3.983316707967419
306,-90,-64.0,-165.24246170431664,17.888437057547577,13.776738732428251,3.904057127872924
307,-98,-66.0,-135.0,13.263702519716437,9.998966539861462,3.9084994118161775
308,-87,-67.0,-128.0,15.269835448576732,11.963093842573215,4.421273685984682
309,-100,-68.0,-159.77837434765456,16.76237523374265,13.312749097271135,3.530942055127195
310,-90,-72.0,-131.0,12.728741070317314,8.710270164493728,4.268965252036453
311,-88,-74.62183088142918,-115.0,15.462429285473416,11.475240950793008,4.319019724701751
312,-79,-54.0,-110.0,19.556081358314817,15.675804189945248,4.18178932508347
313,-110,-83.48415785951273,-244.0,13.188893653216372,10.13282923270667,3.1664475772725003
314,-102,-71.0,-120.0,16.342795824792155,12.530199955120391,2.962408456411955
315,-87,-67.0,-115.0,16.69349775058445,13.968832401328832,4.248050510886981
316,-107,-74.0,-175.0,9.164557599947385,6.793432510556569,3.5984574207606377
317,-97,-72.0,-143.0,15.0323065253443,11.90882118939853,3.9091830661339793
318,-103,-63.0,-115.0,14.4139295153335,10.620561935141575,3.64761291599985
319,-88,-66.0,-164.90840456426076,17.410284959576654,13.243488782848916,3.833695540751605
320,-106,-79.0,-229.0,8.042423272299729,5.628814113053801,3.5395172950652376
321,-119,-81.02454875654276,-296.0,5.312991784447538,4.2413703817925885,2.7989171465311324
322,-100,-74.0,-184.16549359008374,10.861355759868122,8.622827611004944,3.464288253045832
323,-86,-68.0,-154.0,17.31066810762117,13.988652759142676,3.881839410831632
324,-97,-56.58785310521108,-118.0,14.967114710507254,11.74838528912756,3.772362973802008
325,-94,-65.0,-142.0,13.767178773396765,10.291540789259258,3.769703835389542
326,-93,-65.0,-128.0,17.232158276819497,13.61399713699772,3.9191768302855374
327,-92,-64.0,-103.15171331054204,15.095347187703094,11.584029480098268,4.5389325418324855
328,-103,-68.0,-145.0,11.623251811417571,8.641886726610666,3.3844561214848023
329,-100,-61.0,-145.0,16.75579675317405,13.217601622858986,3.987468546084547
330,-87,-61.0,-144.0,15.750049030269148,12.190771208858898,4.192704214102371
331,-89,-59.0,-70.0,24.907143994044223,20.274291482861145,4.412295627111185
332,-94,-63.0,-116.0,15.451126690943228,12.137505878013638,3.78084127203796
333,-86,-57.07544187630425,-136.0,16.25759204500563,13.25378038565135,4.3253746460604265
334,-102,-59.0,-126.0,17.516526141791743,14.720361125218,3.713816874193784
335,-88,-61.0,-103.0,15.923372685509522,12.458568613720187,3.948100187731213
336,-112,-76.0,-225.0,12.84229553128268,10.27156106911929,3.169300928813072
337,-105,-70.0,-211.0,8.711784520013792,5.748540425848564,3.500390514853706
338,-117,-85.0,-242.0,7.143261780821763,6.483762343887724,2.9071842939216737
339,-96,-63.0,-107.0,14.685279709020922,10.72481897354911,3.959169795856977
340,-102,-72.0,-128.0,17.7315528587425,14.417229015171865,3.5081974820039123
341,-83,-62.0,-83.0,20.817838702973603,16.18322679617899,4.2476834607693785
342,-82,-60.0,-78.0,17.83074320743443,14.251398879317527,3.7857085562346087
343,-113,-83.13139719940091,-277.0,9.451187055861023,7.510301059641725,2.8207660941906147
344,-93,-62.0,-144.0,14.603334855743194,10.994315624301674,3.8405665049345856
345,-102,-70.0,-167.07178375603905,11.784819832341272,9.681548642645277,3.852280924470546
346,-112,-82.60630988976018,-215.0,11.160929940660973,9.007899290256637,3.371731663040149
347,-113,-75.0,-259.4301127924275,13.123750156934058,9.78358763717316,3.192576192500937
348,-95,-60.0,-137.0,14.278297346999068,10.552222232055934,3.94002417355376
349,-100,-68.4757369898137,-144.0,13.60875361536757,9.643807922158537,4.021948093782274
350,-117,-88.0,-250.0,5.798194183811006,4.439135087652229,3.207778397220129
351,-104,-70.0,-180.0,10.660180444885102,7.926544129438007,3.872696653103615
352,-112,-70.0,-251.0,12.486476620790466,10.111568398018324,2.801472208214775
353,-106,-84.36781934623414,-200.0,12.079917640263204,10.493535610082867,3.280903344499622
354,-94,-71.0,-141.0,17.40103223900694,13.5787978841876,3.927016018671195
355,-98,-56.70883240735671,-103.0,14.494805851485221,9.98667916631646,4.25367525030489
356,-113,-82.42891955268007,-244.0,13.5431743648975,10.387305984448965,3.1356409807375174
357,-97,-61.0,-147.0,17.63520204615955,14.408151687733362,3.675118984596868
358,-101,-80.03976590004233,-247.0,10.621281344580016,9.222764149736824,3.652352663671403
359,-104,-71.0,-201.0,9.993907601054277,7.551441339633876,3.0496627176011373
360,-97,-65.0,-176.52177404033554,17.52686601732456,14.132142163507414,4.033266595519259
361,-89,-70.49652643881747,-152.0,16.787499429007777,13.23173470023836,3.914402666638397
362,-93,-67.0,-126.0,16.59668740323718,14.124789133342526,4.057697515123343
363,-86,-61.0,-149.0,14.530877470053952,10.57943914968573,4.510568375738632
364,-100,-71.0,-145.0,12.844149782873838,10.108593854490517,3.576282357105711
365,-94,-67.0,-149.0,17.364717817924163,14.059453827889602,4.137517162791289
366,-102,-82.79525623228292,-187.0,9.175286484022177,7.005638554924621,3.794545304516688
367,-112,-83.58300922185074,-170.73820843320328,11.097095608231658,8.869369607271517,3.4726167242310355
368,-106,-77.0,-236.0,9.03732919322418,6.5719628516054165,3.5500901794972357
369,-75,-50.0,-73.0,24.767059030666623,21.31152201953057,4.169850524468446
370,-88,-64.0,-117.0,14.021125983611569,10.702197617684645,4.560825235599764
371,-105,-76.0,-195.0,10.653263945383149,7.96253622891491,4.172326941227917
372,-92,-67.0,-130.0,15.352356798752492,12.15804529885131,3.915433014447456
373,-89,-56.0,-85.0,20.72144994249154,17.52567689934237,4.034864603190127
374,-111,-80.0,-240.0,11.213178575038606,10.021360598637369,3.194519777121827
375,-101,-72.0,-226.0,10.81735837852602,8.535819813055387,3.704955345309679
376,-99,-71.0,-243.0,10.787254233378375,8.652866783027342,3.945677640172497
377,-101,-67.0,-136.0,15.508965586942848,11.648386669970147,3.806755827961586
378,-102,-63.0,-159.33682936918325,15.598567954630823,12.114622944541166,3.5192055654515557
379,-102,-72.8502903681389,-208.0,9.799848136388768,6.8919642524741125,3.4939310033814053
380,-103,-71.0,-134.0,11.943385512080672,9.02807037292178,3.642341513966752
381,-78,-56.0,-109.0,21.238789985006736,17.215200057795805,4.342610187711501
382,-95,-68.76556249669409,-104.0,13.557940411594133,10.071154528913466,3.81284330947327
383,-100,-74.0,-195.0,13.816855239906786,10.660132217998065,3.749505491762488
384,-106,-69.13441358564324,-244.0,7.545983807319184,6.133594894294569,3.980695256972689
385,-98,-70.0,-170.78091753464594,16.952917919664735,14.192078708079771,4.342079272067237
386,-98,-71.68537920674065,-218.0,9.688648517560152,7.450710183183476,3.582297827187987
387,-103,-61.0,-113.0,16.576627128213417,13.114314628925962,3.801444373762257
388,-100,-66.0,-140.0,13.012861812591307,9.49433972785146,4.006510399957008
389,-94,-59.0,-185.77827807179955,13.040565032353479,8.362239760740058,3.9709485956052992
390,-103,-59.0,-123.0,17.766738485603703,14.77016930593799,4.091849385834497
391,-101,-68.0,-114.0,12.620510238470485,10.211582085383986,4.011080312050393
392,-110,-70.0,-180.84255319143253,8.880564524937213,6.53984068747746,3.638888476890192
393,-87,-59.0,-133.0,14.994983423716308,11.632120067569822,4.256267485224826
394,-95,-71.0,-121.0,16.535614193584383,13.4627511992374,4.083604453651606
395,-103,-72.0,-147.0,18.433615199197607,14.63464002774918,3.651078795570055
396,-92,-68.0,-145.0,16.567431999929163,12.8264068587752,4.199329639227578
397,-87,-57.428942559148695,-132.0,16.125549796053757,12.904591059119042,3.6968235185166183
398,-87,-72.0,-110.0,13.726900691151995,9.729987736704766,4.221888680250608
399,-114,-74.0,-243.0,12.444309541372926,9.782748736678126,3.4875970841089328
400,-87,-60.0,-170.80916862214366,13.137695092432953,9.264304761121338,4.149996091973636
401,-109,-81.4864899624648,-185.0,10.995138141845926,8.621750029769292,3.598576015940623
402,-85,-67.0,-135.0,14.469397186905065,10.683974318130325,4.237732562815644
403,-118,-88.0,-250.0,5.49567783049921,3.9434149377607177,3.144992233353916
404,-93,-67.0,-144.0,13.373504456971395,9.241782832956606,3.957404430634351
405,-102,-82.0,-216.0,9.046353605495469,6.455246762550386,3.8179532998872623
406,-82,-54.0,-86.0,21.600083985384604,18.942931586101874,4.111178243221551
407,-87,-50.0,-71.0,23.65265037715935,20.65102668575125,4.138782001910761
408,-91,-56.442517626793126,-117.0,16.20623498765499,12.22497463975273,4.116773872795704
409,-106,-80.0,-171.6144577334323,10.197043420652156,7.223778688887719,3.4230451590185504
410,-107,-82.35559060981025,-193.0,11.395244780431977,8.951370204848402,3.59775809167452
411,-103,-59.093460122166455,-154.0,14.057303191123504,10.174321906596084,3.538765516513523
412,-101,-78.0,-171.598495522368,12.437374919471237,9.624520804619712,3.824981242694897
413,-81,-58.85180672954652,-106.0,19.57160023887033,15.748797113225482,4.404554030606548
414,-98,-75.0,-188.0,7.949044610607221,5.951952951959048,3.5449473160111307
415,-90,-73.0068678418196,-187.68324961952948,14.15378307639011,10.611814201439037,4.039923246059075
416,-89,-73.67850470218833,-116.0,14.964347056551492,11.352461608175055,4.346501411550832
417,-114,-82.0,-184.0,14.002604482155173,10.281896296166853,3.318788905191981
418,-102,-62.0,-108.0,13.960196005483805,9.382747616174832,3.607486337705376
419,-88,-59.0,-134.0,16.96068677400972,13.86520524459982,4.233898732267568
420,-88,-55.0,-93.0,20.053532871016948,16.497790249980284,4.379346154039779
421,-92,-59.0,-169.7269681747133,13.260621467846006,9.34341150645974,4.025906853218784
422,-99,-59.0,-120.0,17.9329613197019,14.05562939909962,3.6652443929591456
423,-103,-58.14695926536859,-129.0,14.693098728194256,10.806082991948989,3.257743503745288
424,-87,-68.0,-155.62151773249767,14.919791776329845,11.619397275731796,3.845654901391511
